"","X","module","module_description","Acidovorax_AEP1_4","Curvibacter_AEP1_3","Duganella_C1_2","MG_21Nov119-A03-L1_S156_L003_bin.4","MG_21Nov119-A06-L1_S159_L003_bin.7","MG_21Nov119-B05-L1_S164_L003_bin.2","MG_21Nov119-B05-L1_S164_L003_bin.8","MG_21Nov119-D06-L1_S176_L003_bin.10","MG_21Nov119-D06-L1_S176_L003_bin.11","MG_21Nov119-D06-L1_S176_L003_bin.3","MG_21Nov119-D06-L1_S176_L003_bin.8","MG_21Nov119-E05-L1_S181_L003_bin.1","MG_21Nov119-E05-L1_S181_L003_bin.16","MG_21Nov119-E05-L1_S181_L003_bin.2","MG_21Nov119-E05-L1_S181_L003_bin.7","MG_21Nov119-E07-L1_S224_L004_bin.20","MG_21Nov119-E07-L1_S224_L004_bin.5","MG_21Nov119-H08-L1_S241_L004_bin.1","MG_220900001374-D09_22Sep1374-D09-L1_S133_L002_bin.2","MG_220900001374-H06_22Sep1374-H06-L1_S146_L002_bin.5","MG_220900001374-H07_22Sep1374-H07-L1_S147_L002_bin.4","MT_21Nov119-A08-L1_S201_L004_bin.5","MT_21Nov119-A09-L1_S202_L004_bin.2","MT_21Nov119-B05-L1_S164_L003_bin.6","MT_21Nov119-B08-L1_S207_L004_bin.2","MT_21Nov119-C02-L1_S167_L003_bin.5","MT_21Nov119-D04-L1_S174_L003_bin.3","MT_21Nov119-D05-L1_S175_L003_bin.2","MT_21Nov119-D07-L1_S218_L004_bin.10","MT_21Nov119-D07-L1_S218_L004_bin.4","MT_21Nov119-D07-L1_S218_L004_bin.8","MT_21Nov119-E05-L1_S181_L003_bin.17","MT_21Nov119-E05-L1_S181_L003_bin.3","MT_21Nov119-E05-L1_S181_L003_bin.4","MT_21Nov119-E05-L1_S181_L003_bin.9","MT_21Nov119-E06-L1_S182_L003_bin.3","MT_21Nov119-E07-L1_S224_L004_bin.18","MT_21Nov119-E07-L1_S224_L004_bin.5","MT_21Nov119-E08-L1_S225_L004_bin.2","MT_21Nov119-F04-L1_S186_L003_bin.6","MT_21Nov119-F04-L1_S186_L003_bin.9","MT_21Nov119-G04-L1_S192_L003_bin.1","MT_21Nov119-G04-L1_S192_L003_bin.5","MT_21Nov119-H05-L1_S199_L003_bin.4","MT_21Nov119-H05-L1_S199_L003_bin.5","MT_21Nov119-H05-L1_S199_L003_bin.9","MT_220900001374-A06_22Sep1374-A06-L1_S120_L002_bin.3","MT_220900001374-A10_22Sep1374-A10-L1_S123_L002_bin.3","MT_220900001374-B05_22Sep1374-B05-L1_S10_L001_bin.1","MT_220900001374-B06_22Sep1374-B06-L1_S124_L002_bin.5","MT_220900001374-B10_22Sep1374-B10-L1_S126_L002_bin.5","MT_220900001374-C01_22Sep1374-C01-L1_S11_L001_bin.2","MT_220900001374-C06_22Sep1374-C06-L1_S127_L002_bin.1","MT_220900001374-D02_22Sep1374-D02-L1_S17_L001_bin.10","MT_220900001374-D02_22Sep1374-D02-L1_S17_L001_bin.6","MT_220900001374-D02_22Sep1374-D02-L1_S17_L001_bin.7","MT_220900001374-D04_22Sep1374-D04-L1_S19_L001_bin.3","MT_220900001374-H06_22Sep1374-H06-L1_S146_L002_bin.5","MT_220900001374-H07_22Sep1374-H07-L1_S147_L002_bin.10","MT_220900001374-H07_22Sep1374-H07-L1_S147_L002_bin.14","MT_220900001374-H07_22Sep1374-H07-L1_S147_L002_bin.2","MT_220900001374-H07_22Sep1374-H07-L1_S147_L002_bin.7","Pelomonas_AEP2-2","Pseudomonas_C2_2","Undibacterium_C1_1"
"28",28,"M00028","Ornithine biosynthesis, glutamate => ornithine",3500,4500,2250,2250,2250,1250,2250,3375,0,3937.5,3000,1250,3500,7500,2250,62.5,2625,5062.5,62.5,3937.5,2625,62.5,250,2250,2250,1000,0,2250,1875,62.5,3000,0,0,2250,2625,1500,62.5,3500,62.5,62.5,3000,3062.5,1500,937.5,0,2250,4000,0,3000,1000,0,7312.5,4375,62.5,1562.5,62.5,2250,3000,2250,750,2500,125,2250,5062.5,3062.5
"29",29,"M00029","Urea cycle",4000,6666.66666666667,1500,2666.66666666667,3333.33333333333,666.666666666667,3333.33333333333,1500,0,4666.66666666667,1500,1500,2666.66666666667,2000,3333.33333333333,0,3333.33333333333,2000,1500,5333.33333333333,2666.66666666667,166.666666666667,166.666666666667,2666.66666666667,3333.33333333333,666.666666666667,0,1500,166.666666666667,166.666666666667,2666.66666666667,0,0,2666.66666666667,3333.33333333333,666.666666666667,0,1500,166.666666666667,0,3333.33333333333,1500,666.666666666667,1000,0,1500,1500,166.666666666667,2000,1500,0,2000,1500,666.666666666667,2000,0,2666.66666666667,2666.66666666667,1500,333.333333333333,4666.66666666667,0,2666.66666666667,1500,2666.66666666667
"30",30,"M00030","Lysine biosynthesis, AAA pathway, 2-oxoglutarate => 2-aminoadipate => lysine",111.111111111111,0,0,0,0,111.111111111111,111.111111111111,0,0,222.222222222222,0,111.111111111111,111.111111111111,0,111.111111111111,888.888888888889,0,111.111111111111,0,111.111111111111,0,444.444444444444,444.444444444444,0,0,0,0,0,0,444.444444444444,222.222222222222,0,0,111.111111111111,0,444.444444444444,0,0,444.444444444444,0,222.222222222222,0,0,0,0,0,0,0,0,0,0,111.111111111111,0,444.444444444444,111.111111111111,444.444444444444,111.111111111111,222.222222222222,0,111.111111111111,111.111111111111,444.444444444444,111.111111111111,111.111111111111,111.111111111111
"31",31,"M00031","Lysine biosynthesis, mediated by LysW, 2-aminoadipate => lysine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32",32,"M00032","Lysine degradation, lysine => saccharopine => acetoacetyl-CoA",1909.09090909091,2727.27272727273,1363.63636363636,1636.36363636364,1909.09090909091,1363.63636363636,1909.09090909091,1363.63636363636,545.454545454545,1090.90909090909,1090.90909090909,1363.63636363636,1363.63636363636,1090.90909090909,1363.63636363636,1363.63636363636,1272.72727272727,1090.90909090909,1909.09090909091,1636.36363636364,2181.81818181818,1363.63636363636,2181.81818181818,1090.90909090909,1636.36363636364,545.454545454545,818.181818181818,909.090909090909,1636.36363636364,1363.63636363636,1090.90909090909,545.454545454545,90.9090909090909,1636.36363636364,1636.36363636364,1636.36363636364,363.636363636364,545.454545454545,1363.63636363636,1363.63636363636,1090.90909090909,2727.27272727273,909.090909090909,363.636363636364,0,1363.63636363636,545.454545454545,363.636363636364,1363.63636363636,818.181818181818,727.272727272727,1363.63636363636,545.454545454545,1636.36363636364,1090.90909090909,1363.63636363636,1636.36363636364,1363.63636363636,1636.36363636364,727.272727272727,1636.36363636364,1636.36363636364,1636.36363636364,1090.90909090909,1636.36363636364
"33",33,"M00033","Ectoine biosynthesis, aspartate => ectoine",2400,3600,1200,800,1800,800,800,1200,800,800,800,800,2400,2400,800,800,1800,1200,800,800,1800,800,1200,1200,1800,400,800,800,800,1200,800,800,800,1200,800,800,200,200,800,200,1800,5000,1600,1200,200,800,800,200,3000,1200,800,1200,1200,800,200,800,800,1800,1200,1600,800,800,800,1200,1200
"34",34,"M00034","Methionine salvage pathway",3000,2500,3000,2250,1500,800,2000,1250,200,1250,1500,600,2700,6000,1800,500,2400,2800,1800,3000,1800,600,600,1250,1250,3600,450,800,200,50,800,50,50,2250,1600,600,300,2800,200,50,1000,1000,50,200,0,3150,4800,200,2100,3200,3600,2100,1000,2450,300,450,1600,800,3300,600,1250,200,3850,2800,2250
"35",35,"M00035","Methionine degradation",1875,1000,1500,500,3000,2250,500,1500,250,500,2500,750,1125,1125,1125,5000,1125,1125,1500,1125,500,1125,3000,1125,500,2500,1875,500,1125,5000,1500,0,0,3500,1875,2250,500,500,1500,1125,500,2500,2500,3000,0,500,1125,1500,1500,125,0,500,1500,1125,250,3000,500,1125,1500,1000,1125,2500,1500,500,2000
"36",36,"M00036","Leucine degradation, leucine => acetoacetate + acetyl-CoA",15923.0769230769,14000,8615.38461538462,11692.3076923077,21153.8461538462,3076.92307692308,11692.3076923077,14153.8461538462,461.538461538462,7000,3692.30769230769,1846.15384615385,11076.9230769231,10384.6153846154,9230.76923076923,3076.92307692308,8615.38461538462,8615.38461538462,2692.30769230769,24000,16615.3846153846,4153.84615384615,3846.15384615385,6153.84615384615,7538.46153846154,1230.76923076923,3769.23076923077,9846.15384615385,615.384615384615,2692.30769230769,7384.61538461538,153.846153846154,76.9230769230769,7000,18615.3846153846,3461.53846153846,76.9230769230769,1615.38461538462,2692.30769230769,3692.30769230769,1846.15384615385,22153.8461538462,5538.46153846154,2307.69230769231,0,11692.3076923077,8307.69230769231,2769.23076923077,10384.6153846154,6230.76923076923,923.076923076923,14384.6153846154,9692.30769230769,3846.15384615385,9230.76923076923,3076.92307692308,12307.6923076923,16615.3846153846,9230.76923076923,2461.53846153846,14538.4615384615,3461.53846153846,13076.9230769231,9230.76923076923,7000
"37",37,"M00037","Melatonin biosynthesis, animals, tryptophan => serotonin => melatonin",0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,250,0,0
"38",38,"M00038","Tryptophan metabolism, tryptophan => kynurenine => 2-aminomuconate",1454.54545454545,1636.36363636364,1090.90909090909,2272.72727272727,1454.54545454545,90.9090909090909,1454.54545454545,90.9090909090909,0,818.181818181818,0,90.9090909090909,2272.72727272727,2727.27272727273,1454.54545454545,1818.18181818182,818.181818181818,0,818.181818181818,3636.36363636364,2727.27272727273,3818.18181818182,4363.63636363636,363.636363636364,818.181818181818,363.636363636364,90.9090909090909,90.9090909090909,0,3818.18181818182,363.636363636364,0,0,1090.90909090909,1454.54545454545,1090.90909090909,0,0,1454.54545454545,0,818.181818181818,3272.72727272727,545.454545454545,363.636363636364,0,90.9090909090909,90.9090909090909,0,4090.90909090909,90.9090909090909,0,2727.27272727273,90.9090909090909,3818.18181818182,0,1454.54545454545,1454.54545454545,818.181818181818,1090.90909090909,90.9090909090909,545.454545454545,1454.54545454545,1454.54545454545,0,1090.90909090909
"39",39,"M00039","Monolignol biosynthesis, phenylalanine/tyrosine => monolignol",0,0,0,0,0,83.3333333333333,0,0,0,0,83.3333333333333,83.3333333333333,0,83.3333333333333,0,83.3333333333333,0,83.3333333333333,0,0,0,83.3333333333333,83.3333333333333,83.3333333333333,0,0,83.3333333333333,0,83.3333333333333,83.3333333333333,0,0,0,0,0,83.3333333333333,0,0,83.3333333333333,0,0,0,0,83.3333333333333,0,0,0,0,83.3333333333333,0,0,83.3333333333333,0,83.3333333333333,0,83.3333333333333,0,83.3333333333333,0,83.3333333333333,0,83.3333333333333,0,83.3333333333333,0
"40",40,"M00040","Tyrosine biosynthesis, chorismate => arogenate => tyrosine",500,1000,750,1500,750,125,750,125,0,1125,125,125,500,1500,750,0,500,1500,125,750,500,0,0,0,500,125,0,125,125,0,1125,0,0,750,750,0,0,1500,0,0,1125,125,0,0,0,500,125,0,500,500,125,1500,125,0,500,0,750,1125,750,0,125,0,750,1500,750
"41",41,"M00042","Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline",0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,200,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,200,0,200
"42",42,"M00043","Thyroid hormone biosynthesis, tyrosine => triiodothyronine/thyroxine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43",43,"M00044","Tyrosine degradation, tyrosine => homogentisate",3111.11111111111,6666.66666666667,4444.44444444444,4444.44444444444,3888.88888888889,1777.77777777778,4666.66666666667,222.222222222222,0,2777.77777777778,1777.77777777778,1777.77777777778,1777.77777777778,3888.88888888889,4666.66666666667,1333.33333333333,3333.33333333333,3333.33333333333,0,10666.6666666667,4444.44444444444,1666.66666666667,1000,1000,3333.33333333333,1000,1777.77777777778,0,2666.66666666667,1333.33333333333,2777.77777777778,0,0,4666.66666666667,6000,1000,0,2222.22222222222,1000,2666.66666666667,111.111111111111,1333.33333333333,444.444444444444,1000,0,1777.77777777778,111.111111111111,1777.77777777778,111.111111111111,3333.33333333333,111.111111111111,4444.44444444444,1333.33333333333,1000,444.444444444444,1000,5333.33333333333,2777.77777777778,4888.88888888889,1000,2222.22222222222,1000,5333.33333333333,3333.33333333333,4666.66666666667
"44",44,"M00045","Histidine degradation, histidine => N-formiminoglutamate => glutamate",12000,9000,6000,4500,4500,2000,4500,3125,0,5625,0,0,6000,8250,5250,3000,4500,3500,125,5250,2000,4500,6000,3125,4500,4500,2000,0,0,2500,125,0,0,4500,6750,2500,0,125,2000,2500,3750,2000,2500,2500,0,125,125,0,6000,125,0,7500,3750,2500,125,2000,4500,3125,6000,1125,6750,2000,4500,3000,4500
"45",45,"M00046","Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate",4666.66666666667,6666.66666666667,4000,166.666666666667,166.666666666667,166.666666666667,3333.33333333333,2666.66666666667,0,4666.66666666667,0,0,3333.33333333333,166.666666666667,3333.33333333333,0,4000,0,666.666666666667,3500,333.333333333333,0,0,166.666666666667,3333.33333333333,0,0,0,0,2666.66666666667,4000,0,0,2666.66666666667,166.666666666667,0,0,0,0,0,2666.66666666667,0,0,0,0,0,4166.66666666667,0,500,0,0,3333.33333333333,2666.66666666667,0,0,0,166.666666666667,2666.66666666667,4000,0,1000,0,166.666666666667,0,2666.66666666667
"46",46,"M00047","Creatine pathway",0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0
"47",47,"M00048","De novo purine biosynthesis, PRPP + glutamine => IMP",4258.06451612903,8516.12903225806,3548.38709677419,3903.22580645161,3225.8064516129,4193.54838709677,2903.22580645161,4967.74193548387,32.258064516129,4193.54838709677,4838.70967741936,2903.22580645161,3903.22580645161,5451.61290322581,2903.22580645161,2580.64516129032,2612.90322580645,5870.96774193548,6580.64516129032,4258.06451612903,4258.06451612903,4193.54838709677,5322.58064516129,4612.90322580645,4258.06451612903,4258.06451612903,4645.16129032258,3903.22580645161,4838.70967741936,2903.22580645161,4193.54838709677,32.258064516129,32.258064516129,3225.8064516129,3870.96774193548,6741.93548387097,32.258064516129,2612.90322580645,4258.06451612903,32.258064516129,4193.54838709677,6709.67741935484,4193.54838709677,5483.87096774193,32.258064516129,3903.22580645161,6193.54838709677,32.258064516129,4193.54838709677,3903.22580645161,0,5870.96774193548,5322.58064516129,4967.74193548387,3870.96774193548,4258.06451612903,3225.8064516129,4193.54838709677,4193.54838709677,967.741935483871,4193.54838709677,4967.74193548387,3225.8064516129,5451.61290322581,3225.8064516129
"48",48,"M00049","Adenine ribonucleotide biosynthesis, IMP => ADP,ATP",2857.14285714286,4571.42857142857,2285.71428571429,2285.71428571429,2285.71428571429,2285.71428571429,2857.14285714286,1285.71428571429,571.428571428571,2857.14285714286,2857.14285714286,2285.71428571429,2285.71428571429,2285.71428571429,2857.14285714286,2285.71428571429,2285.71428571429,2285.71428571429,2285.71428571429,3428.57142857143,2857.14285714286,2285.71428571429,4285.71428571429,2285.71428571429,2285.71428571429,2285.71428571429,2285.71428571429,2857.14285714286,2285.71428571429,2285.71428571429,2857.14285714286,142.857142857143,142.857142857143,2285.71428571429,2857.14285714286,2857.14285714286,571.428571428571,2285.71428571429,2285.71428571429,2857.14285714286,2857.14285714286,2857.14285714286,1285.71428571429,2285.71428571429,571.428571428571,2285.71428571429,2285.71428571429,2285.71428571429,2857.14285714286,2285.71428571429,857.142857142857,2285.71428571429,2285.71428571429,2285.71428571429,2285.71428571429,2285.71428571429,2285.71428571429,2857.14285714286,2285.71428571429,3428.57142857143,2285.71428571429,2857.14285714286,2285.71428571429,2285.71428571429,2285.71428571429
"49",49,"M00050","Guanine ribonucleotide biosynthesis, IMP => GDP,GTP",4000,8000,4000,3200,3200,4000,4000,4000,800,5600,4000,3200,3200,4800,4000,4800,2400,4000,7200,5600,2400,3200,3200,4000,4000,4000,4000,3200,3200,4000,4000,800,800,3200,4000,4800,800,4000,4000,6400,4800,5600,3200,1800,200,3200,3200,4000,4000,3200,1800,4800,4000,4000,3200,3200,4000,4000,4000,3600,4800,3200,4000,4000,3200
"50",50,"M00051","De novo pyrimidine biosynthesis, glutamine (+ PRPP) => UMP",5000,12375,6187.5,5500,3937.5,6750,6187.5,5500,0,4375,3062.5,6187.5,6187.5,6000,6187.5,5000,6187.5,6000,6750,9562.5,7500,6187.5,9375,5062.5,6187.5,4500,5625,5000,4500,8750,5000,0,0,6187.5,5500,6500,0,3500,8125,6000,5500,5062.5,7312.5,5000,0,5000,5625,4000,7500,4000,62.5,6000,3937.5,7500,6500,8750,5000,5000,7312.5,1500,7500,8750,5500,6000,6750
"51",51,"M00052","Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP",1500,3000,1500,1500,1500,1500,1500,1500,666.666666666667,2000,1500,1500,1500,1500,1500,2000,1500,1500,666.666666666667,1500,1500,1500,1500,1500,1500,1500,1500,1500,2000,1500,1500,666.666666666667,666.666666666667,1500,2000,1500,1500,1500,1500,666.666666666667,1500,1500,1500,666.666666666667,1500,1500,1500,1500,1500,1500,1500,2000,1500,1500,1500,1500,1500,1500,1500,3000,1500,1500,2500,1500,1500
"52",52,"M00053","Deoxyribonucleotide biosynthesis, ADP/GDP/CDP/UDP => dATP/dGTP/dCTP/dUTP",2000,3000,1500,2500,2000,1500,2000,2500,1500,1666.66666666667,2000,1500,2000,2000,2000,2000,2000,1500,1500,1500,1500,2000,1500,2000,1500,2000,1500,2500,2000,666.666666666667,1000,1500,1500,2000,2500,2000,1500,1500,1500,2000,1000,2000,2500,2000,666.666666666667,1500,666.666666666667,1500,3500,666.666666666667,1500,1500,3000,1500,1500,1500,2000,1000,666.666666666667,1333.33333333333,2000,1500,2500,1500,2000
"53",53,"M00055","N-glycan precursor biosynthesis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.4285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54",54,"M00056","O-glycan biosynthesis, mucin type core",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55",55,"M00057","Glycosaminoglycan biosynthesis, linkage tetrasaccharide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56",56,"M00058","Glycosaminoglycan biosynthesis, chondroitin sulfate backbone",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57",57,"M00059","Glycosaminoglycan biosynthesis, heparan sulfate backbone",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58",58,"M00060","KDO2-lipid A biosynthesis, Raetz pathway, LpxL-LpxM type",8800,14400,7200,7200,8800,5600,7200,0,6400,6400,5600,4900,8000,7200,7200,4800,7200,7200,0,7200,7200,4900,5600,8000,7200,8000,6400,7200,4900,7700,7200,3600,0,7200,7200,8400,3600,2500,6300,8800,7200,100,4200,5600,0,8000,6400,6400,6400,6400,4900,7200,0,4900,0,7000,7200,7200,8800,3000,6400,7000,7200,7200,7200
"59",59,"M00061","D-Glucuronate degradation, D-glucuronate => pyruvate + D-glyceraldehyde 3P",571.428571428571,6857.14285714286,142.857142857143,571.428571428571,571.428571428571,4571.42857142857,571.428571428571,571.428571428571,0,1285.71428571429,0,2857.14285714286,857.142857142857,285.714285714286,1285.71428571429,0,2285.71428571429,142.857142857143,857.142857142857,857.142857142857,571.428571428571,0,0,0,3428.57142857143,0,0,142.857142857143,0,1714.28571428571,1714.28571428571,0,0,142.857142857143,857.142857142857,0,0,142.857142857143,0,0,571.428571428571,0,1285.71428571429,1285.71428571429,0,0,0,0,2142.85714285714,4285.71428571429,0,571.428571428571,142.857142857143,0,1714.28571428571,2285.71428571429,1285.71428571429,571.428571428571,142.857142857143,1142.85714285714,5000,0,1285.71428571429,142.857142857143,142.857142857143
"60",60,"M00063","CMP-3-deoxy-D-manno-octulosonate biosynthesis, ribulose-5P => CMP-KDO",5000,8000,4000,4000,1000,3000,4000,0,2250,2250,2250,5000,4000,4000,4000,2250,1000,4000,0,4000,4000,2250,3750,2250,4000,4000,4000,4000,2250,5000,2250,2250,0,4000,4000,6000,2250,2250,4000,3000,2250,0,3750,5000,0,4000,2250,4000,2250,4000,2250,6000,0,1500,2250,4000,4000,2250,4000,7000,2250,5000,4000,4000,4000
"61",61,"M00064","ADP-L-glycero-D-manno-heptose biosynthesis, sedoheptulose-7P => ADP-LDmanHep",571.428571428571,16000,6000,7000,9000,5000,571.428571428571,5714.28571428571,0,0,3571.42857142857,5000,571.428571428571,6000,571.428571428571,0,6000,3571.42857142857,0,1428.57142857143,571.428571428571,5000,3428.57142857143,5714.28571428571,8000,142.857142857143,7142.85714285714,7000,2285.71428571429,5000,0,2142.85714285714,0,5142.85714285714,571.428571428571,0,3571.42857142857,571.428571428571,0,571.428571428571,0,0,0,3428.57142857143,0,571.428571428571,857.142857142857,2857.14285714286,6428.57142857143,2857.14285714286,2285.71428571429,3571.42857142857,3428.57142857143,5000,0,0,571.428571428571,2285.71428571429,7714.28571428571,5714.28571428571,0,0,571.428571428571,3571.42857142857,5142.85714285714
"62",62,"M00065","GPI-anchor biosynthesis, core oligosaccharide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.6315789473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.263157894737,52.6315789473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"63",63,"M00066","Lactosylceramide biosynthesis",0,0,0,0,0,0,0,333.333333333333,0,666.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333.333333333333,0,0,0,0,0,0,0,0,0,333.333333333333,0,0,0,0,0,0,0,0,0,0,0,333.333333333333,0,0,0,0,333.333333333333,0,0,333.333333333333,0,0,0,0
"64",64,"M00067","Sulfoglycolipids biosynthesis, ceramide/1-alkyl-2-acylglycerol => sulfatide/seminolipid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"65",65,"M00068","Glycosphingolipid biosynthesis, globo-series, LacCer => Gb4Cer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66",66,"M00069","Glycosphingolipid biosynthesis, ganglio series, LacCer => GT3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67",67,"M00070","Glycosphingolipid biosynthesis, lacto-series, LacCer => Lc4Cer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"68",68,"M00071","Glycosphingolipid biosynthesis, neolacto-series, LacCer => nLc4Cer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"69",69,"M00072","N-glycosylation by oligosaccharyltransferase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70",70,"M00073","N-glycan precursor trimming",0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,250,0,0,0,250,0,250
"71",71,"M00074","N-glycan biosynthesis, high-mannose type",0,0,83.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.3333333333333,83.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,83.3333333333333,0,83.3333333333333,0,0,0,83.3333333333333,0,83.3333333333333
"72",72,"M00075","N-glycan biosynthesis, complex type",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"73",73,"M00076","Dermatan sulfate degradation",0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,400,200,0,0,0,200,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0
"74",74,"M00077","Chondroitin sulfate degradation",0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,500,250,0,0,0,250,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0
"75",75,"M00078","Heparan sulfate degradation",0,0,0,0,111.111111111111,111.111111111111,0,0,0,0,0,222.222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.111111111111,0,0,0,0,0,0,0,0,666.666666666667,666.666666666667,111.111111111111,0,0,0,111.111111111111,111.111111111111,0,0,0,0,0,111.111111111111,0,0,0,0,0,0,0,0,111.111111111111
